"trial_id","id","choice","n_draws","correct","decision_rt","ut_confidence","ut_reas_conf","ut_unpleasantness","trial_index","n_tests_all","tests_all","n_tests_att1","tests_att1","n_tests_att2","tests_att2","rule_att1","rule_att2","rule_att1_cert","rule_att2_cert","rule_guess_rt_att1","rule_guess_rt_att2","alt_rule_1","alt_rule_2","alt_rule_3","alt_rule_4","alt_rule_5","alt_rule_6","ius_p_1","ius_p_2","ius_p_3","ius_p_4","ius_p_5","ius_p_6","ius_p_7","ius_i_1","ius_i_2","ius_i_3","ius_i_4","ius_i_5","er_prg_1","er_md_1","er_ac_1","er_d_1","er_bd_1","er_md_2","er_p_1","er_bd_2","er_ac_2","er_d_2","er_prg_2","er_md_3","er_p_2","er_bd_3","er_prg_3","er_p_3","er_d_3","er_md_4","er_ac_3","er_bd_4","er_p_4","er_d_4","er_ac_4","er_prg_4","er_r_1","er_r_2","er_r_3","er_r_4","att_check_response","att_check_other_text","ius_p","ius_i","er_md","er_prg","er_ac","er_p","er_bd","er_d","er_r","er_avoid","er_engage","ius","ind","posterior","max_post","trial_diff","ut_log","ius_group","er_engage_group","er_avoid_group","er_r_group","er_prg_group","ut_conf","ut_conf_reas","ius_c","er_avoid_c","er_engage_c","er_prg_c","er_r_c","trial_ind","ut_score","ut_score_6","ut_score_567","ut_score_56","alt_rules","ut_unpl_any","ut_unpl_vals","p1_eng","p2_dis","p3_r","ius_i_c","ius_p_c","ius_s","ius_i_s","ius_p_s","er_avoid_s","er_engage_s","er_prg_s","er_r_s","ut_conf_scaled","ut_conf_diff","cor_att1","cor_att2"
"b75_y05_r20","69456d0b6f462223aa52768a","SHADESEED",12,1,35130.599999905,95,90,0,42,4,"[{""numbers"":[2,4,6],""theory"":""Given example"",""result"":""yes""},{""numbers"":[4,6,8],""theory"":""The numbers are even"",""result"":""yes""},{""numbers"":[6,8,10],""theory"":""Numbers are even"",""result"":""yes""},{""numbers"":[10,12,14],""theory"":""Three even numbers spaced 2 numbers apart"",""result"":""yes""},{""numbers"":[1,3,5],""theory"":""Testing to see if the numbers spaced 2 apart activate."",""result"":""yes""}]",3,"[{""numbers"":[2,4,6],""theory"":""Given example"",""result"":""yes""},{""numbers"":[4,6,8],""theory"":""The numbers are even"",""result"":""yes""},{""numbers"":[6,8,10],""theory"":""Numbers are even"",""result"":""yes""},{""numbers"":[10,12,14],""theory"":""Three even numbers spaced 2 numbers apart"",""result"":""yes""}]",1,"[{""numbers"":[1,3,5],""theory"":""Testing to see if the numbers spaced 2 apart activate."",""result"":""yes""}]","It appears that even numbers spaced in intervals of two activate the robot.","Numbers that are spaced 2 apart from each other.",90,90,189185.5999999,63482.900000095,"3 even numbers","intervals of two",NA,NA,NA,NA,1,2,3,2,1,1,2,0,0,1,1,1,3,1,2,0,0,0,3,0,2,0,3,0,2,0,3,3,0,1,2,0,3,0,3,3,2,0,3,0,"other","I have read this",0.428571428571429,0.15,0.166666666666667,1,0.75,0.916666666666667,0,0,0.416666666666667,0.0833333333333333,0.833333333333333,0.3125,191,0.999999994147234,1,0.0666666666666667,2.54182410307678e-09,"low","high","low","low","high",0.975,0.95,-0.213333333333333,-0.228541666666667,0.105625,0.3175,-0.095,"7",0.0470640861694566,0.0849335749367161,0.109791742622415,0.0619584472195297,2,0,NA,0.844224156023416,-1.00427570864608,-0.599521941044369,-0.233,-0.199285714285714,-1.12107235770785,-0.90077085639313,-1.10129807207986,-1.34984051850787,0.498524886149686,1.37041307604993,-0.409079425387241,0.95,-0.025,0,0
"b35_y45_r20","695bd138312a5272042a8db4","PUREGRAIN",7,0,51131.300000012,56,69,8,23,3,"[{""numbers"":[2,4,6],""theory"":""Given example"",""result"":""yes""},{""numbers"":[4,6,8],""theory"":""to see if it just goes up by 2 each time"",""result"":""yes""},{""numbers"":[7,9,11],""theory"":""to see if my first test was accurate"",""result"":""yes""},{""numbers"":[22,24,26],""theory"":""add 2 to each time"",""result"":""yes""}]",2,"[{""numbers"":[2,4,6],""theory"":""Given example"",""result"":""yes""},{""numbers"":[4,6,8],""theory"":""to see if it just goes up by 2 each time"",""result"":""yes""},{""numbers"":[7,9,11],""theory"":""to see if my first test was accurate"",""result"":""yes""}]",1,"[{""numbers"":[22,24,26],""theory"":""add 2 to each time"",""result"":""yes""}]","number increases by 2 each time","add 2 each time",100,100,74145.399999976,30497.300000012,"add number to each prior number","double the number then triple the number","increase by 2 each time",NA,NA,NA,2,3,3,1,2,1,1,1,1,2,1,1,1,2,3,0,0,1,3,0,3,0,2,1,3,0,2,3,0,1,3,0,3,0,3,2,1,0,1,0,"other","i have read this",0.464285714285714,0.3,0.416666666666667,0.583333333333333,1,1,0,0,0.166666666666667,0.208333333333333,1,0.395833333333333,192,0.4375,0.6230769,0.777777777777778,0.359021942641668,"low","high","low","low","low",0.78,0.845,-0.13,-0.103541666666667,0.272291666666667,-0.0991666666666666,-0.345,"1",0.103128969159365,0.204119982655925,0.21490313692186,0.142843734061956,3,1,8,0.659202774972483,-0.879365191323689,-1.14075562770218,-0.083,-0.163571428571429,-0.683153467978221,-0.320875455281673,-0.903932826187412,-0.611550353416964,1.28515192543913,-0.428029280970977,-1.48560422903788,0.56,0.0649999999999999,0,0
"b15_y65_r20","695bd138312a5272042a8db4","GOLDLEAF",7,1,34526.600000024,53,54,9,26,3,"[{""numbers"":[2,4,6],""theory"":""Given example"",""result"":""yes""},{""numbers"":[4,6,8],""theory"":""to see if it just goes up by 2 each time"",""result"":""yes""},{""numbers"":[7,9,11],""theory"":""to see if my first test was accurate"",""result"":""yes""},{""numbers"":[22,24,26],""theory"":""add 2 to each time"",""result"":""yes""}]",2,"[{""numbers"":[2,4,6],""theory"":""Given example"",""result"":""yes""},{""numbers"":[4,6,8],""theory"":""to see if it just goes up by 2 each time"",""result"":""yes""},{""numbers"":[7,9,11],""theory"":""to see if my first test was accurate"",""result"":""yes""}]",1,"[{""numbers"":[22,24,26],""theory"":""add 2 to each time"",""result"":""yes""}]","number increases by 2 each time","add 2 each time",100,100,74145.399999976,30497.300000012,"add number to each prior number","double the number then triple the number","increase by 2 each time",NA,NA,NA,2,3,3,1,2,1,1,1,1,2,1,1,1,2,3,0,0,1,3,0,3,0,2,1,3,0,2,3,0,1,3,0,3,0,3,2,1,0,1,0,"other","i have read this",0.464285714285714,0.3,0.416666666666667,0.583333333333333,1,1,0,0,0.166666666666667,0.208333333333333,1,0.395833333333333,192,0.949438202247191,0.999992,0.230769230769231,0.0225332976952204,"low","high","low","low","low",0.765,0.77,-0.13,-0.103541666666667,0.272291666666667,-0.0991666666666666,-0.345,"2",0.103128969159365,0.204119982655925,0.21490313692186,0.142843734061956,3,1,9,0.659202774972483,-0.879365191323689,-1.14075562770218,-0.083,-0.163571428571429,-0.683153467978221,-0.320875455281673,-0.903932826187412,-0.611550353416964,1.28515192543913,-0.428029280970977,-1.48560422903788,0.53,0.005,0,0
"b70_y10_r20","695bd138312a5272042a8db4","WAKESOIL",5,1,17862.599999964,75,75,4,29,3,"[{""numbers"":[2,4,6],""theory"":""Given example"",""result"":""yes""},{""numbers"":[4,6,8],""theory"":""to see if it just goes up by 2 each time"",""result"":""yes""},{""numbers"":[7,9,11],""theory"":""to see if my first test was accurate"",""result"":""yes""},{""numbers"":[22,24,26],""theory"":""add 2 to each time"",""result"":""yes""}]",2,"[{""numbers"":[2,4,6],""theory"":""Given example"",""result"":""yes""},{""numbers"":[4,6,8],""theory"":""to see if it just goes up by 2 each time"",""result"":""yes""},{""numbers"":[7,9,11],""theory"":""to see if my first test was accurate"",""result"":""yes""}]",1,"[{""numbers"":[22,24,26],""theory"":""add 2 to each time"",""result"":""yes""}]","number increases by 2 each time","add 2 each time",100,100,74145.399999976,30497.300000012,"add number to each prior number","double the number then triple the number","increase by 2 each time",NA,NA,NA,2,3,3,1,2,1,1,1,1,2,1,1,1,2,3,0,0,1,3,0,3,0,2,1,3,0,2,3,0,1,3,0,3,0,3,2,1,0,1,0,"other","i have read this",0.464285714285714,0.3,0.416666666666667,0.583333333333333,1,1,0,0,0.166666666666667,0.208333333333333,1,0.395833333333333,192,0.98,1,0.142857142857143,0.00877392430750515,"low","high","low","low","low",0.875,0.875,-0.13,-0.103541666666667,0.272291666666667,-0.0991666666666666,-0.345,"3",0.103128969159365,0.204119982655925,0.21490313692186,0.142843734061956,3,1,4,0.659202774972483,-0.879365191323689,-1.14075562770218,-0.083,-0.163571428571429,-0.683153467978221,-0.320875455281673,-0.903932826187412,-0.611550353416964,1.28515192543913,-0.428029280970977,-1.48560422903788,0.75,0,0,0
"b75_y05_r20","695bd138312a5272042a8db4","SHADESEED",5,1,20423.899999976,76,81,4,32,3,"[{""numbers"":[2,4,6],""theory"":""Given example"",""result"":""yes""},{""numbers"":[4,6,8],""theory"":""to see if it just goes up by 2 each time"",""result"":""yes""},{""numbers"":[7,9,11],""theory"":""to see if my first test was accurate"",""result"":""yes""},{""numbers"":[22,24,26],""theory"":""add 2 to each time"",""result"":""yes""}]",2,"[{""numbers"":[2,4,6],""theory"":""Given example"",""result"":""yes""},{""numbers"":[4,6,8],""theory"":""to see if it just goes up by 2 each time"",""result"":""yes""},{""numbers"":[7,9,11],""theory"":""to see if my first test was accurate"",""result"":""yes""}]",1,"[{""numbers"":[22,24,26],""theory"":""add 2 to each time"",""result"":""yes""}]","number increases by 2 each time","add 2 each time",100,100,74145.399999976,30497.300000012,"add number to each prior number","double the number then triple the number","increase by 2 each time",NA,NA,NA,2,3,3,1,2,1,1,1,1,2,1,1,1,2,3,0,0,1,3,0,3,0,2,1,3,0,2,3,0,1,3,0,3,0,3,2,1,0,1,0,"other","i have read this",0.464285714285714,0.3,0.416666666666667,0.583333333333333,1,1,0,0,0.166666666666667,0.208333333333333,1,0.395833333333333,192,0.999703791469194,1,0.0666666666666667,0.000128660786573724,"low","high","low","low","low",0.88,0.905,-0.13,-0.103541666666667,0.272291666666667,-0.0991666666666666,-0.345,"4",0.103128969159365,0.204119982655925,0.21490313692186,0.142843734061956,3,1,4,0.659202774972483,-0.879365191323689,-1.14075562770218,-0.083,-0.163571428571429,-0.683153467978221,-0.320875455281673,-0.903932826187412,-0.611550353416964,1.28515192543913,-0.428029280970977,-1.48560422903788,0.76,0.025,0,0
"b20_y60_r20","695bd138312a5272042a8db4","TALLGRAIN",7,1,25247.800000012,64,60,5,35,3,"[{""numbers"":[2,4,6],""theory"":""Given example"",""result"":""yes""},{""numbers"":[4,6,8],""theory"":""to see if it just goes up by 2 each time"",""result"":""yes""},{""numbers"":[7,9,11],""theory"":""to see if my first test was accurate"",""result"":""yes""},{""numbers"":[22,24,26],""theory"":""add 2 to each time"",""result"":""yes""}]",2,"[{""numbers"":[2,4,6],""theory"":""Given example"",""result"":""yes""},{""numbers"":[4,6,8],""theory"":""to see if it just goes up by 2 each time"",""result"":""yes""},{""numbers"":[7,9,11],""theory"":""to see if my first test was accurate"",""result"":""yes""}]",1,"[{""numbers"":[22,24,26],""theory"":""add 2 to each time"",""result"":""yes""}]","number increases by 2 each time","add 2 each time",100,100,74145.399999976,30497.300000012,"add number to each prior number","double the number then triple the number","increase by 2 each time",NA,NA,NA,2,3,3,1,2,1,1,1,1,2,1,1,1,2,3,0,0,1,3,0,3,0,2,1,3,0,2,3,0,1,3,0,3,0,3,2,1,0,1,0,"other","i have read this",0.464285714285714,0.3,0.416666666666667,0.583333333333333,1,1,0,0,0.166666666666667,0.208333333333333,1,0.395833333333333,192,0.9,0.9998476,0.333333333333333,0.0457574905606751,"low","high","low","low","low",0.82,0.8,-0.13,-0.103541666666667,0.272291666666667,-0.0991666666666666,-0.345,"5",0.103128969159365,0.204119982655925,0.21490313692186,0.142843734061956,3,1,5,0.659202774972483,-0.879365191323689,-1.14075562770218,-0.083,-0.163571428571429,-0.683153467978221,-0.320875455281673,-0.903932826187412,-0.611550353416964,1.28515192543913,-0.428029280970977,-1.48560422903788,0.64,-0.0199999999999999,0,0
"b25_y55_r20","695bd138312a5272042a8db4","STRONGLEAF",7,1,28345.100000024,65,69,6,38,3,"[{""numbers"":[2,4,6],""theory"":""Given example"",""result"":""yes""},{""numbers"":[4,6,8],""theory"":""to see if it just goes up by 2 each time"",""result"":""yes""},{""numbers"":[7,9,11],""theory"":""to see if my first test was accurate"",""result"":""yes""},{""numbers"":[22,24,26],""theory"":""add 2 to each time"",""result"":""yes""}]",2,"[{""numbers"":[2,4,6],""theory"":""Given example"",""result"":""yes""},{""numbers"":[4,6,8],""theory"":""to see if it just goes up by 2 each time"",""result"":""yes""},{""numbers"":[7,9,11],""theory"":""to see if my first test was accurate"",""result"":""yes""}]",1,"[{""numbers"":[22,24,26],""theory"":""add 2 to each time"",""result"":""yes""}]","number increases by 2 each time","add 2 each time",100,100,74145.399999976,30497.300000012,"add number to each prior number","double the number then triple the number","increase by 2 each time",NA,NA,NA,2,3,3,1,2,1,1,1,1,2,1,1,1,2,3,0,0,1,3,0,3,0,2,1,3,0,2,3,0,1,3,0,3,0,3,2,1,0,1,0,"other","i have read this",0.464285714285714,0.3,0.416666666666667,0.583333333333333,1,1,0,0,0.166666666666667,0.208333333333333,1,0.395833333333333,192,0.828767123287671,0.9141484,0.454545454545455,0.081567485467987,"low","high","low","low","low",0.825,0.845,-0.13,-0.103541666666667,0.272291666666667,-0.0991666666666666,-0.345,"6",0.103128969159365,0.204119982655925,0.21490313692186,0.142843734061956,3,1,6,0.659202774972483,-0.879365191323689,-1.14075562770218,-0.083,-0.163571428571429,-0.683153467978221,-0.320875455281673,-0.903932826187412,-0.611550353416964,1.28515192543913,-0.428029280970977,-1.48560422903788,0.65,0.02,0,0
"b50_y30_r20","695bd138312a5272042a8db4","HARVESTWELL",9,1,124254.09999996,54,57,5,41,3,"[{""numbers"":[2,4,6],""theory"":""Given example"",""result"":""yes""},{""numbers"":[4,6,8],""theory"":""to see if it just goes up by 2 each time"",""result"":""yes""},{""numbers"":[7,9,11],""theory"":""to see if my first test was accurate"",""result"":""yes""},{""numbers"":[22,24,26],""theory"":""add 2 to each time"",""result"":""yes""}]",2,"[{""numbers"":[2,4,6],""theory"":""Given example"",""result"":""yes""},{""numbers"":[4,6,8],""theory"":""to see if it just goes up by 2 each time"",""result"":""yes""},{""numbers"":[7,9,11],""theory"":""to see if my first test was accurate"",""result"":""yes""}]",1,"[{""numbers"":[22,24,26],""theory"":""add 2 to each time"",""result"":""yes""}]","number increases by 2 each time","add 2 each time",100,100,74145.399999976,30497.300000012,"add number to each prior number","double the number then triple the number","increase by 2 each time",NA,NA,NA,2,3,3,1,2,1,1,1,1,2,1,1,1,2,3,0,0,1,3,0,3,0,2,1,3,0,2,3,0,1,3,0,3,0,3,2,1,0,1,0,"other","i have read this",0.464285714285714,0.3,0.416666666666667,0.583333333333333,1,1,0,0,0.166666666666667,0.208333333333333,1,0.395833333333333,192,0.625,0.8223684,0.6,0.204119982655925,"low","high","low","low","low",0.77,0.785,-0.13,-0.103541666666667,0.272291666666667,-0.0991666666666666,-0.345,"7",0.103128969159365,0.204119982655925,0.21490313692186,0.142843734061956,3,1,5,0.659202774972483,-0.879365191323689,-1.14075562770218,-0.083,-0.163571428571429,-0.683153467978221,-0.320875455281673,-0.903932826187412,-0.611550353416964,1.28515192543913,-0.428029280970977,-1.48560422903788,0.54,0.015,0,0
"b15_y65_r20","695bf663d8fe1351746ac705","GOLDLEAF",13,1,62979.2,75,100,0,26,6,"[{""numbers"":[2,4,6],""theory"":""Given example"",""result"":""yes""},{""numbers"":[4,6,8],""theory"":""It is 3 even numbers equally 2 numbers apart"",""result"":""yes""},{""numbers"":[6,8,10],""theory"":""Even numbers again."",""result"":""yes""},{""numbers"":[1,3,7],""theory"":""To test if odd numbers work as well."",""result"":""yes""},{""numbers"":[1,2,3],""theory"":""Testing random numbers."",""result"":""yes""},{""numbers"":[3,5,1],""theory"":""Random testing."",""result"":""no""},{""numbers"":[2,5,8],""theory"":""Random testing."",""result"":""yes""}]",1,"[{""numbers"":[2,4,6],""theory"":""Given example"",""result"":""yes""},{""numbers"":[4,6,8],""theory"":""It is 3 even numbers equally 2 numbers apart"",""result"":""yes""}]",5,"[{""numbers"":[6,8,10],""theory"":""Even numbers again."",""result"":""yes""},{""numbers"":[1,3,7],""theory"":""To test if odd numbers work as well."",""result"":""yes""},{""numbers"":[1,2,3],""theory"":""Testing random numbers."",""result"":""yes""},{""numbers"":[3,5,1],""theory"":""Random testing."",""result"":""no""},{""numbers"":[2,5,8],""theory"":""Random testing."",""result"":""yes""}]","My guess is that all 3 numbers are even.","The numbers have to be in ascending order.",37,47,55327.3,107850.3,"All even numbers","Between 1 and 10","2,4, or 6 as one number","2-4-6 in that exact order",NA,NA,2,1,2,1,1,0,2,0,0,0,0,0,3,1,2,0,0,1,3,0,3,0,3,1,3,0,3,3,0,0,3,0,3,0,3,3,2,1,1,0,"other","I have read this",0.321428571428571,0,0.25,1,0.916666666666667,1,0,0,0.333333333333333,0.125,0.958333333333333,0.1875,193,0.999345958399724,0.999992,0.230769230769231,0.000284139587622351,"low","high","low","low","high",0.875,1,-0.338333333333333,-0.186875,0.230625,0.3175,-0.178333333333333,"1",0.0471792589600369,0.0849335749367161,0.109791742622415,0.0619584472195297,4,0,NA,1.28878535048015,-0.884179287226721,-0.800971036857575,-0.383,-0.306428571428571,-1.77795069230229,-1.48066625750459,-1.6933938097572,-1.1037437968109,1.08849516561677,1.37041307604993,-0.767921026604119,0.75,0.125,0,1
"b75_y05_r20","695bf663d8fe1351746ac705","SHADESEED",11,1,38228.2,87,100,0,29,6,"[{""numbers"":[2,4,6],""theory"":""Given example"",""result"":""yes""},{""numbers"":[4,6,8],""theory"":""It is 3 even numbers equally 2 numbers apart"",""result"":""yes""},{""numbers"":[6,8,10],""theory"":""Even numbers again."",""result"":""yes""},{""numbers"":[1,3,7],""theory"":""To test if odd numbers work as well."",""result"":""yes""},{""numbers"":[1,2,3],""theory"":""Testing random numbers."",""result"":""yes""},{""numbers"":[3,5,1],""theory"":""Random testing."",""result"":""no""},{""numbers"":[2,5,8],""theory"":""Random testing."",""result"":""yes""}]",1,"[{""numbers"":[2,4,6],""theory"":""Given example"",""result"":""yes""},{""numbers"":[4,6,8],""theory"":""It is 3 even numbers equally 2 numbers apart"",""result"":""yes""}]",5,"[{""numbers"":[6,8,10],""theory"":""Even numbers again."",""result"":""yes""},{""numbers"":[1,3,7],""theory"":""To test if odd numbers work as well."",""result"":""yes""},{""numbers"":[1,2,3],""theory"":""Testing random numbers."",""result"":""yes""},{""numbers"":[3,5,1],""theory"":""Random testing."",""result"":""no""},{""numbers"":[2,5,8],""theory"":""Random testing."",""result"":""yes""}]","My guess is that all 3 numbers are even.","The numbers have to be in ascending order.",37,47,55327.3,107850.3,"All even numbers","Between 1 and 10","2,4, or 6 as one number","2-4-6 in that exact order",NA,NA,2,1,2,1,1,0,2,0,0,0,0,0,3,1,2,0,0,1,3,0,3,0,3,1,3,0,3,3,0,0,3,0,3,0,3,3,2,1,1,0,"other","I have read this",0.321428571428571,0,0.25,1,0.916666666666667,1,0,0,0.333333333333333,0.125,0.958333333333333,0.1875,193,0.999999912208512,1,0.0666666666666667,3.81273602634393e-08,"low","high","low","low","high",0.935,1,-0.338333333333333,-0.186875,0.230625,0.3175,-0.178333333333333,"2",0.0471792589600369,0.0849335749367161,0.109791742622415,0.0619584472195297,4,0,NA,1.28878535048015,-0.884179287226721,-0.800971036857575,-0.383,-0.306428571428571,-1.77795069230229,-1.48066625750459,-1.6933938097572,-1.1037437968109,1.08849516561677,1.37041307604993,-0.767921026604119,0.87,0.0649999999999999,0,1
"b70_y10_r20","695bf663d8fe1351746ac705","WAKESOIL",15,1,43762.3,100,100,0,32,6,"[{""numbers"":[2,4,6],""theory"":""Given example"",""result"":""yes""},{""numbers"":[4,6,8],""theory"":""It is 3 even numbers equally 2 numbers apart"",""result"":""yes""},{""numbers"":[6,8,10],""theory"":""Even numbers again."",""result"":""yes""},{""numbers"":[1,3,7],""theory"":""To test if odd numbers work as well."",""result"":""yes""},{""numbers"":[1,2,3],""theory"":""Testing random numbers."",""result"":""yes""},{""numbers"":[3,5,1],""theory"":""Random testing."",""result"":""no""},{""numbers"":[2,5,8],""theory"":""Random testing."",""result"":""yes""}]",1,"[{""numbers"":[2,4,6],""theory"":""Given example"",""result"":""yes""},{""numbers"":[4,6,8],""theory"":""It is 3 even numbers equally 2 numbers apart"",""result"":""yes""}]",5,"[{""numbers"":[6,8,10],""theory"":""Even numbers again."",""result"":""yes""},{""numbers"":[1,3,7],""theory"":""To test if odd numbers work as well."",""result"":""yes""},{""numbers"":[1,2,3],""theory"":""Testing random numbers."",""result"":""yes""},{""numbers"":[3,5,1],""theory"":""Random testing."",""result"":""no""},{""numbers"":[2,5,8],""theory"":""Random testing."",""result"":""yes""}]","My guess is that all 3 numbers are even.","The numbers have to be in ascending order.",37,47,55327.3,107850.3,"All even numbers","Between 1 and 10","2,4, or 6 as one number","2-4-6 in that exact order",NA,NA,2,1,2,1,1,0,2,0,0,0,0,0,3,1,2,0,0,1,3,0,3,0,3,1,3,0,3,3,0,0,3,0,3,0,3,3,2,1,1,0,"other","I have read this",0.321428571428571,0,0.25,1,0.916666666666667,1,0,0,0.333333333333333,0.125,0.958333333333333,0.1875,193,0.999999826533504,1,0.142857142857143,7.5335548325318e-08,"low","high","low","low","high",1,1,-0.338333333333333,-0.186875,0.230625,0.3175,-0.178333333333333,"3",0.0471792589600369,0.0849335749367161,0.109791742622415,0.0619584472195297,4,0,NA,1.28878535048015,-0.884179287226721,-0.800971036857575,-0.383,-0.306428571428571,-1.77795069230229,-1.48066625750459,-1.6933938097572,-1.1037437968109,1.08849516561677,1.37041307604993,-0.767921026604119,1,0,0,1
"b50_y30_r20","695bf663d8fe1351746ac705","HARVESTWELL",20,1,65195.4,91,100,0,35,6,"[{""numbers"":[2,4,6],""theory"":""Given example"",""result"":""yes""},{""numbers"":[4,6,8],""theory"":""It is 3 even numbers equally 2 numbers apart"",""result"":""yes""},{""numbers"":[6,8,10],""theory"":""Even numbers again."",""result"":""yes""},{""numbers"":[1,3,7],""theory"":""To test if odd numbers work as well."",""result"":""yes""},{""numbers"":[1,2,3],""theory"":""Testing random numbers."",""result"":""yes""},{""numbers"":[3,5,1],""theory"":""Random testing."",""result"":""no""},{""numbers"":[2,5,8],""theory"":""Random testing."",""result"":""yes""}]",1,"[{""numbers"":[2,4,6],""theory"":""Given example"",""result"":""yes""},{""numbers"":[4,6,8],""theory"":""It is 3 even numbers equally 2 numbers apart"",""result"":""yes""}]",5,"[{""numbers"":[6,8,10],""theory"":""Even numbers again."",""result"":""yes""},{""numbers"":[1,3,7],""theory"":""To test if odd numbers work as well."",""result"":""yes""},{""numbers"":[1,2,3],""theory"":""Testing random numbers."",""result"":""yes""},{""numbers"":[3,5,1],""theory"":""Random testing."",""result"":""no""},{""numbers"":[2,5,8],""theory"":""Random testing."",""result"":""yes""}]","My guess is that all 3 numbers are even.","The numbers have to be in ascending order.",37,47,55327.3,107850.3,"All even numbers","Between 1 and 10","2,4, or 6 as one number","2-4-6 in that exact order",NA,NA,2,1,2,1,1,0,2,0,0,0,0,0,3,1,2,0,0,1,3,0,3,0,3,1,3,0,3,3,0,0,3,0,3,0,3,3,2,1,1,0,"other","I have read this",0.321428571428571,0,0.25,1,0.916666666666667,1,0,0,0.333333333333333,0.125,0.958333333333333,0.1875,193,0.822368421052632,0.8223684,0.6,0.0849335749367161,"low","high","low","low","high",0.955,1,-0.338333333333333,-0.186875,0.230625,0.3175,-0.178333333333333,"4",0.0471792589600369,0.0849335749367161,0.109791742622415,0.0619584472195297,4,0,NA,1.28878535048015,-0.884179287226721,-0.800971036857575,-0.383,-0.306428571428571,-1.77795069230229,-1.48066625750459,-1.6933938097572,-1.1037437968109,1.08849516561677,1.37041307604993,-0.767921026604119,0.91,0.045,0,1
"b20_y60_r20","695bf663d8fe1351746ac705","TALLGRAIN",15,1,43879.399999999,96,100,0,38,6,"[{""numbers"":[2,4,6],""theory"":""Given example"",""result"":""yes""},{""numbers"":[4,6,8],""theory"":""It is 3 even numbers equally 2 numbers apart"",""result"":""yes""},{""numbers"":[6,8,10],""theory"":""Even numbers again."",""result"":""yes""},{""numbers"":[1,3,7],""theory"":""To test if odd numbers work as well."",""result"":""yes""},{""numbers"":[1,2,3],""theory"":""Testing random numbers."",""result"":""yes""},{""numbers"":[3,5,1],""theory"":""Random testing."",""result"":""no""},{""numbers"":[2,5,8],""theory"":""Random testing."",""result"":""yes""}]",1,"[{""numbers"":[2,4,6],""theory"":""Given example"",""result"":""yes""},{""numbers"":[4,6,8],""theory"":""It is 3 even numbers equally 2 numbers apart"",""result"":""yes""}]",5,"[{""numbers"":[6,8,10],""theory"":""Even numbers again."",""result"":""yes""},{""numbers"":[1,3,7],""theory"":""To test if odd numbers work as well."",""result"":""yes""},{""numbers"":[1,2,3],""theory"":""Testing random numbers."",""result"":""yes""},{""numbers"":[3,5,1],""theory"":""Random testing."",""result"":""no""},{""numbers"":[2,5,8],""theory"":""Random testing."",""result"":""yes""}]","My guess is that all 3 numbers are even.","The numbers have to be in ascending order.",37,47,55327.3,107850.3,"All even numbers","Between 1 and 10","2,4, or 6 as one number","2-4-6 in that exact order",NA,NA,2,1,2,1,1,0,2,0,0,0,0,0,3,1,2,0,0,1,3,0,3,0,3,1,3,0,3,3,0,0,3,0,3,0,3,3,2,1,1,0,"other","I have read this",0.321428571428571,0,0.25,1,0.916666666666667,1,0,0,0.333333333333333,0.125,0.958333333333333,0.1875,193,0.998630136986301,0.9998476,0.333333333333333,0.000595331802481299,"low","high","low","low","high",0.98,1,-0.338333333333333,-0.186875,0.230625,0.3175,-0.178333333333333,"5",0.0471792589600369,0.0849335749367161,0.109791742622415,0.0619584472195297,4,0,NA,1.28878535048015,-0.884179287226721,-0.800971036857575,-0.383,-0.306428571428571,-1.77795069230229,-1.48066625750459,-1.6933938097572,-1.1037437968109,1.08849516561677,1.37041307604993,-0.767921026604119,0.96,0.02,0,1
